,State,Year,1_Include the treatment of pain?,3_max_amount_prescription,3_1_max_amount_prescriptions_det,4_prescrib_duration,4_1_prescrib_duration_det,5_unprof_excessive_Rx,5_1_excess_Rx_factors,8_pracitioner_education,9_hc_facility_methods,10_integrative_care,11_individual_care,14_risk_benefit_before,16_PMPdata_submit,16_1_PMPdata_timeframe,17_data_other state PMP,18_PMP_pract_registration,19_prac_checkPMP,20_PMP_teach,21PMP_eval_outcomes,key2,Population,percent_male,percent_female,under_18,18-24,25-44,45-64,over_65,Mean_income,Unemployment_rate,County,FIPS County Code,Prescribing Rate,outcome1_avg,outcome2_med,outcome3_medbyyear
97,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12075,39437,0.490174202,0.509825798,0.201308416,0.073078581,0.207039075,0.298298552,0.220275376,45171,8.2,Levy,12075,125.9,1,0,1
98,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12087,75834,0.527837118,0.472162882,0.149497587,0.070918058,0.252103278,0.33354432,0.193936757,80531,4.8,Monroe,12087,84.1,1,1,1
99,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12091,192697,0.507833542,0.492166458,0.222696773,0.103390297,0.269194642,0.259666731,0.145051558,70388,5.7,Okaloosa,12091,96,1,1,1
100,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12093,39491,0.537185688,0.462814312,0.226735205,0.088323922,0.246334608,0.251981464,0.186624801,49995,8.7,Okeechobee,12093,119.3,0,0,0
101,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12086,2635640,0.485476772,0.514523228,0.207414139,0.096084442,0.28534891,0.264003809,0.1471487,65616,7.4,Miami-Dade,12086,34.1,0,0,0
102,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12083,335117,0.480533664,0.519466336,0.188373016,0.074018925,0.200521012,0.263367719,0.273719328,52739,8.5,Marion,12083,90.9,0,0,0
103,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12085,151144,0.495249563,0.504750437,0.171042185,0.067491928,0.184612026,0.287778542,0.289075319,80143,7.2,Martin,12085,79.8,0,0,1
104,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12011,1837055,0.48623204,0.51376796,0.217525877,0.086270144,0.269248335,0.277376562,0.149579082,71963,6.8,Broward,12011,55.8,1,0,1
105,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12007,26803,0.546170205,0.453829795,0.204902436,0.083125023,0.266313472,0.278438981,0.167220087,52033,6.3,Bradford,12007,106.8,1,1,1
106,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12009,550290,0.489074851,0.510925149,0.18898399,0.080145014,0.209743953,0.301055807,0.220071235,64115,8.3,Brevard,12009,98.6,0,0,0
107,FL,2013,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2013-12005,174606,0.496248697,0.503751303,0.215634056,0.091989966,0.258874265,0.275849627,0.157652085,59743,7.3,Bay,12005,126.4,0,0,0
108,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12107,71968,0.494261338,0.505738662,0.216776901,0.078646065,0.208203646,0.284195754,0.212177635,45678,8.7,Putnam,12107,126.7,0,0,0
109,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12015,168075,0.487544251,0.512455749,0.130935594,0.055826268,0.151634687,0.284075562,0.377527889,57511,6.9,Charlotte,12015,82,0,0,0
110,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12047,14070,0.572636816,0.427363184,0.193176972,0.121179815,0.251528074,0.272921109,0.16119403,45772,7.6,Hamilton,12047,44.2,1,0,1
111,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12049,27281,0.534401232,0.465598768,0.268465232,0.106667644,0.255269235,0.22246252,0.147135369,52450,7.7,Hardee,12049,45.9,1,0,1
112,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12045,16000,0.6025625,0.3974375,0.1549375,0.0750625,0.2915,0.293625,0.184875,52127,6.1,Gulf,12045,128,1,1,1
113,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12043,12952,0.567171093,0.432828907,0.168390982,0.070722668,0.256948734,0.255327363,0.248610253,42248,7.7,Glades,12043,7.6,0,0,0
114,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12109,217865,0.487168659,0.512831341,0.220177633,0.076735593,0.230183829,0.292130448,0.180772497,94434,4.7,St. Johns,12109,66.8,0,0,0
115,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12133,24300,0.546995885,0.453004115,0.200082305,0.089588477,0.263539095,0.27744856,0.169341564,48649,6.7,Washington,12133,184.1,0,0,0
116,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12131,61183,0.508687054,0.491312946,0.203569619,0.069692562,0.250347319,0.293414837,0.182975663,63419,5.3,Walton,12131,97.9,1,1,1
117,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12013,14451,0.547090167,0.452909833,0.209189675,0.076742094,0.275759463,0.26849353,0.169815238,45209,6.9,Calhoun,12013,79.7,0,0,0
118,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12041,16987,0.521751928,0.478248072,0.203567434,0.123859422,0.205863307,0.27379761,0.192912227,54028,6.7,Gilchrist,12041,45.5,0,0,0
119,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12103,936517,0.480017982,0.519982018,0.170712331,0.072629755,0.225810103,0.301194746,0.229653066,64834,5.8,Pinellas,12103,88.9,0,0,0
120,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12129,31410,0.554250239,0.445749761,0.208755174,0.076249602,0.292390958,0.289175422,0.133428844,61310,5.2,Wakulla,12129,89.6,1,1,1
121,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12113,162669,0.511474221,0.488525779,0.226066429,0.084410674,0.265047428,0.279272633,0.145202835,73525,5.5,Santa Rosa,12113,111.7,1,1,1
122,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12039,46119,0.475292179,0.524707821,0.22201262,0.086580368,0.252347189,0.284546499,0.154513324,47519,8.2,Gadsden,12039,63,0,0,0
123,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12111,290146,0.488995196,0.511004804,0.208912065,0.077336927,0.222594832,0.266700213,0.224455964,58811,8,St. Lucie,12111,72.9,0,0,0
124,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12017,138833,0.483681834,0.516318166,0.150907925,0.057536753,0.157534592,0.28245446,0.35156627,51970,8.6,Citrus,12017,107.2,0,0,1
125,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12101,483465,0.486711551,0.513288449,0.205266152,0.072807752,0.229439566,0.270139514,0.222347016,58913,6.7,Pasco,12101,90.7,1,1,1
126,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12019,198572,0.492536712,0.507463288,0.243574119,0.086749391,0.250886328,0.278735169,0.140054993,72966,5.8,Clay,12019,94,1,1,1
127,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12067,8869,0.597136092,0.402863908,0.205660165,0.115683843,0.299582817,0.239598602,0.139474574,55600,5.1,Lafayette,12067,65,0,0,0
128,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12011,1861602,0.486373564,0.513626436,0.21685892,0.085118086,0.268741117,0.276742827,0.15253905,72726,5.9,Broward,12011,54.7,0,0,0
129,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12069,315388,0.483708955,0.516291045,0.198260555,0.069844129,0.212078456,0.259470874,0.260345987,59945,6.4,Lake,12069,87.1,0,0,0
130,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12037,11658,0.578658432,0.421341568,0.166066221,0.075141534,0.284182536,0.272345171,0.202264539,54491,5.6,Franklin,12037,109.5,0,0,0
131,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12065,14052,0.522701395,0.477298605,0.175704526,0.067250213,0.238756049,0.315115286,0.203173925,55784,6.6,Jefferson,12065,57.1,1,0,1
132,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12093,39581,0.537050605,0.462949395,0.223920568,0.086784063,0.247694601,0.251736944,0.189863824,50362,7.4,Okeechobee,12093,122.1,0,0,0
133,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12085,153153,0.494923377,0.505076623,0.169007463,0.066136478,0.184273243,0.286928758,0.293654058,82461,6.1,Martin,12085,75.8,1,0,1
134,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12119,112245,0.507309902,0.492690098,0.075174841,0.034264332,0.125332977,0.240304691,0.524923159,62711,8.4,Sumter,12119,71.8,0,0,0
135,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12099,1399039,0.484218095,0.515781905,0.196212543,0.07977333,0.233484556,0.262711047,0.227818524,80961,5.9,Palm Beach,12099,63.3,0,0,0
136,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12115,396445,0.477587055,0.522412945,0.149241383,0.060752437,0.172911753,0.276396474,0.340697953,72327,5.8,Sarasota,12115,85.1,1,0,1
137,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12117,441453,0.483206593,0.516793407,0.215628844,0.091289446,0.275082512,0.277039685,0.140959513,77779,5.7,Seminole,12117,59.3,1,1,1
138,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12105,634520,0.490266658,0.509733342,0.226996785,0.088247809,0.24026981,0.24892202,0.195563576,56063,7.2,Polk,12105,74.7,0,0,0
139,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12061,144469,0.480442171,0.519557829,0.176231579,0.066997072,0.182966588,0.273262776,0.300541985,72695,7.9,Indian River,12061,100,0,0,0
140,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12059,19566,0.532556476,0.467443524,0.204129613,0.088316467,0.247367883,0.272462435,0.187723602,46000,7,Holmes,12059,108.8,0,0,0
141,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12125,15260,0.648034076,0.351965924,0.192201835,0.088794233,0.292005242,0.297378768,0.129619921,49170,6,Union,12125,67.7,0,0,0
142,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12023,67784,0.518396672,0.481603328,0.218930721,0.093134073,0.244674259,0.271199693,0.172061253,52497,6.6,Columbia,12023,125.4,1,1,1
143,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12027,35344,0.565895201,0.434104799,0.204815527,0.097951562,0.256535763,0.237098234,0.203598914,43964,7.2,DeSoto,12027,58,1,1,1
144,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12095,1256908,0.49118233,0.50881767,0.227703221,0.115301995,0.3047192,0.2437211,0.108554484,67285,5.8,Orange,12095,50.8,1,0,1
145,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12009,555598,0.488957844,0.511042156,0.187344087,0.078680989,0.209579588,0.299520517,0.22487482,64613,7,Brevard,12009,97,0,0,0
146,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12057,1317571,0.487541848,0.512458152,0.231832668,0.097165162,0.283808614,0.255240894,0.131952661,70619,5.8,Hillsborough,12057,72.9,1,0,1
147,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12127,506786,0.487168154,0.512831846,0.180667974,0.086608549,0.215376905,0.28610893,0.231237643,56364,6.8,Volusia,12127,86.9,1,0,1
148,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12063,48733,0.552685039,0.447314961,0.187798822,0.089015657,0.271253565,0.273859602,0.178072353,47957,6.7,Jackson,12063,121,0,0,0
149,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12021,347326,0.492776239,0.507223761,0.183024018,0.069254821,0.200894837,0.252500533,0.294325792,92954,6,Collier,12021,62,1,0,1
150,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12086,2660389,0.485563577,0.514436423,0.205777426,0.093305152,0.28496998,0.266072368,0.149875075,66582,6.7,Miami-Dade,12086,34.4,0,0,0
151,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12071,677361,0.489549886,0.510450114,0.185914158,0.073042292,0.213435672,0.263010418,0.26459746,67710,6,Lee,12071,68.8,0,0,0
152,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12097,311137,0.491783362,0.508216638,0.252322932,0.09744582,0.284340982,0.242957282,0.122932985,55682,6.7,Osceola,12097,60.1,1,1,1
153,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12123,22579,0.563178174,0.436821826,0.193498383,0.083263209,0.269719651,0.274635723,0.178883033,49035,6.9,Taylor,12123,121.8,1,1,1
154,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12031,896743,0.484545739,0.515454261,0.228906164,0.097807287,0.286766666,0.259849254,0.126670629,65638,6.7,Duval,12031,95.1,1,0,1
155,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12033,307951,0.49768632,0.50231368,0.209357982,0.129494627,0.24805245,0.257716325,0.155378615,59869,6.4,Escambia,12033,126.2,1,0,1
156,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12073,283785,0.476103388,0.523896612,0.188840143,0.231347675,0.24796589,0.218013637,0.113832655,65643,5.5,Leon,12073,71.9,0,0,0
157,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12007,26553,0.545173803,0.454826197,0.203517493,0.083116785,0.266937822,0.273227131,0.173200768,51987,5.6,Bradford,12007,100.8,1,1,1
158,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12087,76284,0.525431283,0.474568717,0.150608253,0.068533375,0.250563683,0.329033611,0.201261077,81727,4.1,Monroe,12087,83.1,0,0,0
159,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12005,178305,0.497013544,0.502986456,0.215753905,0.08950394,0.261456493,0.273312582,0.15997308,61335,6.3,Bay,12005,128.4,0,0,0
160,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12035,101922,0.481289614,0.518710386,0.181629089,0.06660976,0.192421656,0.278212751,0.281126744,62379,7.3,Flagler,12035,80.9,1,0,1
161,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12121,43784,0.525169012,0.474830988,0.213913758,0.082336013,0.241983373,0.263498081,0.198268774,48275,6.3,Suwannee,12121,92.9,0,0,0
162,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12029,16038,0.542274598,0.457725402,0.189487467,0.068649458,0.221661055,0.292430478,0.227771543,43191,7.4,Dixie,12029,41.3,1,0,1
163,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12051,38508,0.523397736,0.476602264,0.277033344,0.097538174,0.267347045,0.22857588,0.129505557,51976,11.3,Hendry,12051,75.1,0,0,1
164,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12053,175322,0.479112718,0.520887282,0.187449379,0.069888548,0.196005065,0.272207709,0.274449299,50848,7.9,Hernando,12053,106.3,0,0,0
165,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12091,194633,0.507267524,0.492732476,0.222850185,0.097994687,0.272502607,0.257649011,0.149003509,71527,5.2,Okaloosa,12091,92.1,1,0,1
166,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12089,76253,0.493187153,0.506812847,0.203716575,0.073990532,0.226469778,0.297050608,0.198772507,75511,6,Nassau,12089,118.8,1,0,1
167,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12003,27118,0.520761118,0.479238882,0.24883841,0.085847039,0.271037687,0.265543182,0.128733682,62283,6.4,Baker,12003,142,1,0,1
168,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12083,338057,0.480220791,0.519779209,0.187767152,0.072245213,0.201631677,0.260367335,0.277988623,52111,7.3,Marion,12083,89.6,0,0,0
169,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12055,98606,0.485984626,0.514015374,0.176449709,0.065006186,0.178112894,0.238687301,0.34174391,47817,8.4,Highlands,12055,79.6,0,0,0
170,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12079,18602,0.528061499,0.471938501,0.198096979,0.087678744,0.249919364,0.282012687,0.182292227,43556,7.1,Madison,12079,82.6,0,0,0
171,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12001,255499,0.483853166,0.516146834,0.180184658,0.221969558,0.254541114,0.218392244,0.124912426,62557,5.2,Alachua,12001,71.6,1,1,1
172,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12075,39302,0.490840161,0.509159839,0.200371482,0.07299883,0.204798738,0.293700066,0.228130884,47092,6.9,Levy,12075,118.9,1,1,1
173,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12077,8414,0.62039458,0.37960542,0.190159258,0.085333967,0.329094367,0.269075351,0.126337057,52721,6.7,Liberty,12077,44.9,0,0,0
174,FL,2014,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2014-12081,350972,0.483354798,0.516645202,0.194505545,0.070737837,0.208572194,0.270785134,0.255399291,67259,5.7,Manatee,12081,82.3,1,0,1
175,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12021,356107,0.49336295,0.50663705,0.180013311,0.068221068,0.197875919,0.252775149,0.301114553,95419,5.3,Collier,12021,58.5,1,0,0
176,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12023,68197,0.518820476,0.481179524,0.21907122,0.090326554,0.2447615,0.26989457,0.175946156,54521,5.5,Columbia,12023,119.5,1,1,1
177,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12097,323578,0.49207919,0.50792081,0.250122073,0.095930502,0.286227741,0.242111639,0.125608045,56647,5.8,Osceola,12097,56.3,1,0,0
178,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12019,202386,0.492840414,0.507159586,0.240876345,0.084669888,0.250886919,0.279317739,0.144249108,72639,5.1,Clay,12019,88.5,1,1,1
179,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12017,140311,0.483839471,0.516160529,0.149560619,0.056545816,0.157614157,0.281289421,0.354989987,52860,7.5,Citrus,12017,104,1,0,0
180,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12099,1424685,0.484625022,0.515374978,0.194967309,0.078172368,0.233917673,0.263165542,0.229777109,82436,5.1,Palm Beach,12099,59.9,1,0,0
181,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12091,197839,0.507705761,0.492294239,0.221811675,0.096624023,0.275865729,0.25432296,0.151375614,71445,4.5,Okaloosa,12091,87.5,1,1,0
182,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12101,494919,0.486627105,0.513372895,0.205284097,0.071607677,0.229437544,0.269775458,0.223895223,59938,5.9,Pasco,12101,85,1,1,1
183,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12067,8734,0.58953515,0.41046485,0.202312801,0.110487749,0.297572704,0.245248454,0.144378292,57705,4.6,Lafayette,12067,60.2,1,1,0
184,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12095,1290639,0.490805717,0.509194283,0.226356092,0.111328574,0.307734386,0.243735855,0.110845093,68045,5,Orange,12095,46,1,1,0
185,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12027,35650,0.56914446,0.43085554,0.200112202,0.093604488,0.259270687,0.23887798,0.208134642,45604,5.8,DeSoto,12027,54.5,1,0,0
186,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12093,39836,0.533964253,0.466035747,0.220855508,0.082864745,0.24939753,0.252786424,0.194095793,47483,6.3,Okeechobee,12093,115.9,1,1,1
187,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12073,285997,0.475571422,0.524428578,0.18832715,0.227233153,0.249397721,0.215911356,0.11913062,65839,5,Leon,12073,68.7,1,0,0
188,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12015,172437,0.486542911,0.513457089,0.128725274,0.054634446,0.151423418,0.281534705,0.383682156,59087,6,Charlotte,12015,77.8,1,1,0
189,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12063,48625,0.552390746,0.447609254,0.187598972,0.086601542,0.271938303,0.271938303,0.181922879,46713,5.9,Jackson,12063,107.2,1,1,1
190,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12039,46051,0.474452238,0.525547762,0.220776965,0.086295629,0.249071681,0.284141495,0.15971423,47183,7.2,Gadsden,12039,58.4,1,1,0
191,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12041,17369,0.520294778,0.479705222,0.206229489,0.122920145,0.203811388,0.271863665,0.195175312,56169,5.7,Gilchrist,12041,46.8,0,0,0
192,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12103,947535,0.480023429,0.519976571,0.168544698,0.070650688,0.226980534,0.299926652,0.233897429,66039,5,Pinellas,12103,83.6,1,1,1
193,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12075,39599,0.491224526,0.508775474,0.198313089,0.069446198,0.207202202,0.291219475,0.233819036,47901,5.8,Levy,12075,102.9,1,1,1
194,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12077,8408,0.615723121,0.384276879,0.191246432,0.084324453,0.326117983,0.267840152,0.13047098,53027,5.9,Liberty,12077,40,1,1,1
195,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12079,18474,0.527768756,0.472231244,0.196005196,0.082764967,0.252517051,0.278661903,0.190050882,44069,6.2,Madison,12079,80.4,0,0,0
196,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12117,448246,0.483172187,0.516827813,0.21418596,0.087909318,0.276734204,0.276776591,0.144393927,77572,4.9,Seminole,12117,53.5,1,1,1
197,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12071,699530,0.489610167,0.510389833,0.183486055,0.071227824,0.212951553,0.261641388,0.27069318,68651,5.2,Lee,12071,65.4,1,0,0
198,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12013,14411,0.544722781,0.455277219,0.210117272,0.073346749,0.274443134,0.268128513,0.173964333,48006,6.1,Calhoun,12013,75.2,1,1,0
199,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12057,1348848,0.487965286,0.512034714,0.230594552,0.094143299,0.285390941,0.255142166,0.134729043,71190,5.1,Hillsborough,12057,67,1,1,1
200,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12129,31522,0.550314066,0.449685934,0.210900324,0.072647675,0.288655542,0.288655542,0.139140917,58688,4.7,Wakulla,12129,84.7,1,1,0
201,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12001,259177,0.484132465,0.515867535,0.179996682,0.218013172,0.257584585,0.215242865,0.129162696,64156,4.6,Alachua,12001,69.3,1,0,0
202,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12003,27351,0.52275968,0.47724032,0.24598735,0.083324193,0.271909619,0.266388797,0.132390041,63045,5.6,Baker,12003,116.9,1,1,1
203,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12005,181387,0.498078694,0.501921306,0.216481887,0.086792328,0.263701368,0.270791181,0.162233236,62232,5.5,Bay,12005,121.5,1,1,1
204,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12105,648758,0.490040971,0.509959029,0.22604885,0.085938054,0.242293737,0.24764396,0.198075399,56425,6.3,Polk,12105,69.7,1,1,1
205,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12069,325091,0.484150592,0.515849408,0.197849218,0.068522352,0.213220298,0.259145901,0.261262231,60590,5.5,Lake,12069,82.4,1,1,0
206,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12065,14101,0.525849231,0.474150769,0.175519467,0.065669101,0.237359053,0.310190767,0.211261613,56749,6,Jefferson,12065,51.4,1,1,1
207,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12059,19270,0.531655423,0.468344577,0.200726518,0.087285937,0.24291645,0.274727556,0.194343539,44264,6.2,Holmes,12059,86,1,1,1
208,FL,2015,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2015-12007,26743,0.544254571,0.455745429,0.202595072,0.079609617,0.272706877,0.269453689,0.175634746,54327,4.8,Bradford,12007,92.9,1,1,1
